filename,state,ndvi,ndbi,ndwi,path
tile_11122.tif,Haryana,0.3873713,-0.20595232,-0.391398,E:\Haryana_all_combined_tif_tiles\tile_11122.tif
tile_11123.tif,Haryana,0.4017462,-0.21126363,-0.40006137,E:\Haryana_all_combined_tif_tiles\tile_11123.tif
tile_11124.tif,Haryana,0.38903403,-0.20498371,-0.3900955,E:\Haryana_all_combined_tif_tiles\tile_11124.tif
tile_11125.tif,Haryana,0.37864953,-0.19802022,-0.38033932,E:\Haryana_all_combined_tif_tiles\tile_11125.tif
tile_11126.tif,Haryana,0.3859195,-0.19829379,-0.38447708,E:\Haryana_all_combined_tif_tiles\tile_11126.tif
tile_11127.tif,Haryana,0.3797859,-0.20065755,-0.3831975,E:\Haryana_all_combined_tif_tiles\tile_11127.tif
tile_11128.tif,Haryana,0.36346933,-0.1998874,-0.3713115,E:\Haryana_all_combined_tif_tiles\tile_11128.tif
tile_11129.tif,Haryana,0.34670392,-0.19258556,-0.35635364,E:\Haryana_all_combined_tif_tiles\tile_11129.tif
tile_11130.tif,Haryana,0.35016906,-0.19027594,-0.35889453,E:\Haryana_all_combined_tif_tiles\tile_11130.tif
tile_11131.tif,Haryana,0.3437068,-0.18600407,-0.3552248,E:\Haryana_all_combined_tif_tiles\tile_11131.tif
tile_11132.tif,Haryana,0.32872856,-0.18464436,-0.3437196,E:\Haryana_all_combined_tif_tiles\tile_11132.tif
tile_11133.tif,Haryana,0.33296978,-0.18695974,-0.34727725,E:\Haryana_all_combined_tif_tiles\tile_11133.tif
tile_11134.tif,Haryana,0.328925,-0.17597641,-0.34601444,E:\Haryana_all_combined_tif_tiles\tile_11134.tif
tile_11135.tif,Haryana,0.3275599,-0.1650753,-0.34424403,E:\Haryana_all_combined_tif_tiles\tile_11135.tif
tile_11136.tif,Haryana,0.32156944,-0.15352377,-0.33555305,E:\Haryana_all_combined_tif_tiles\tile_11136.tif
tile_11137.tif,Haryana,0.30307305,-0.13969202,-0.3186667,E:\Haryana_all_combined_tif_tiles\tile_11137.tif
tile_11138.tif,Haryana,0.28566033,-0.1347717,-0.3071779,E:\Haryana_all_combined_tif_tiles\tile_11138.tif
tile_11139.tif,Haryana,0.26703703,-0.13571975,-0.2977882,E:\Haryana_all_combined_tif_tiles\tile_11139.tif
tile_11140.tif,Haryana,0.288513,-0.15136234,-0.31718808,E:\Haryana_all_combined_tif_tiles\tile_11140.tif
tile_11141.tif,Haryana,0.31791058,-0.15907715,-0.33697045,E:\Haryana_all_combined_tif_tiles\tile_11141.tif
tile_11142.tif,Haryana,0.31414273,-0.1572381,-0.3332631,E:\Haryana_all_combined_tif_tiles\tile_11142.tif
tile_11143.tif,Haryana,0.3144573,-0.16065633,-0.3324939,E:\Haryana_all_combined_tif_tiles\tile_11143.tif
tile_11144.tif,Haryana,0.3163994,-0.15917152,-0.32922983,E:\Haryana_all_combined_tif_tiles\tile_11144.tif
tile_11145.tif,Haryana,0.3136905,-0.1481308,-0.3227092,E:\Haryana_all_combined_tif_tiles\tile_11145.tif
tile_11146.tif,Haryana,0.31914565,-0.13615203,-0.32601988,E:\Haryana_all_combined_tif_tiles\tile_11146.tif
tile_11147.tif,Haryana,0.30854726,-0.13344908,-0.31890446,E:\Haryana_all_combined_tif_tiles\tile_11147.tif
tile_11148.tif,Haryana,0.31092983,-0.14562686,-0.32148236,E:\Haryana_all_combined_tif_tiles\tile_11148.tif
tile_11149.tif,Haryana,0.31506395,-0.15118945,-0.3255786,E:\Haryana_all_combined_tif_tiles\tile_11149.tif
tile_11150.tif,Haryana,0.30087468,-0.1430706,-0.3152144,E:\Haryana_all_combined_tif_tiles\tile_11150.tif
tile_11151.tif,Haryana,0.28907597,-0.14318767,-0.30687064,E:\Haryana_all_combined_tif_tiles\tile_11151.tif
tile_11152.tif,Haryana,0.3017147,-0.1540367,-0.3176517,E:\Haryana_all_combined_tif_tiles\tile_11152.tif
tile_11153.tif,Haryana,0.30820277,-0.15765604,-0.32540283,E:\Haryana_all_combined_tif_tiles\tile_11153.tif
tile_11154.tif,Haryana,0.28406996,-0.14774743,-0.30875927,E:\Haryana_all_combined_tif_tiles\tile_11154.tif
tile_11155.tif,Haryana,0.28566977,-0.14590433,-0.31293663,E:\Haryana_all_combined_tif_tiles\tile_11155.tif
tile_11156.tif,Haryana,0.29107085,-0.15470292,-0.3179195,E:\Haryana_all_combined_tif_tiles\tile_11156.tif
tile_11157.tif,Haryana,0.27779046,-0.1523742,-0.30415463,E:\Haryana_all_combined_tif_tiles\tile_11157.tif
tile_11158.tif,Haryana,0.27410942,-0.14478552,-0.30110145,E:\Haryana_all_combined_tif_tiles\tile_11158.tif
tile_11159.tif,Haryana,0.28491706,-0.15438458,-0.31188118,E:\Haryana_all_combined_tif_tiles\tile_11159.tif
tile_1116.tif,Haryana,0.16208275,-0.090362094,-0.18657224,E:\Haryana_all_combined_tif_tiles\tile_1116.tif
tile_11160.tif,Haryana,0.28654417,-0.15845048,-0.31405824,E:\Haryana_all_combined_tif_tiles\tile_11160.tif
tile_11161.tif,Haryana,0.28888652,-0.1561303,-0.31677672,E:\Haryana_all_combined_tif_tiles\tile_11161.tif
tile_11162.tif,Haryana,0.28415793,-0.15526438,-0.313449,E:\Haryana_all_combined_tif_tiles\tile_11162.tif
tile_11163.tif,Haryana,0.26645613,-0.14480874,-0.2985308,E:\Haryana_all_combined_tif_tiles\tile_11163.tif
tile_11164.tif,Haryana,0.26520458,-0.13915609,-0.2952373,E:\Haryana_all_combined_tif_tiles\tile_11164.tif
tile_11165.tif,Haryana,0.26538867,-0.1301311,-0.29141164,E:\Haryana_all_combined_tif_tiles\tile_11165.tif
tile_11166.tif,Haryana,0.2581743,-0.12846819,-0.28569114,E:\Haryana_all_combined_tif_tiles\tile_11166.tif
tile_11167.tif,Haryana,0.2360465,-0.12429945,-0.2683013,E:\Haryana_all_combined_tif_tiles\tile_11167.tif
tile_11168.tif,Haryana,0.21738394,-0.116367936,-0.25080228,E:\Haryana_all_combined_tif_tiles\tile_11168.tif
tile_11169.tif,Haryana,0.23723659,-0.12722215,-0.26816428,E:\Haryana_all_combined_tif_tiles\tile_11169.tif
tile_1117.tif,Haryana,0.16349474,-0.09080656,-0.18582249,E:\Haryana_all_combined_tif_tiles\tile_1117.tif
tile_11170.tif,Haryana,0.27655703,-0.13361162,-0.29567224,E:\Haryana_all_combined_tif_tiles\tile_11170.tif
tile_11171.tif,Haryana,0.31313688,-0.14914796,-0.3190764,E:\Haryana_all_combined_tif_tiles\tile_11171.tif
tile_11172.tif,Haryana,0.31159604,-0.15971549,-0.32131526,E:\Haryana_all_combined_tif_tiles\tile_11172.tif
tile_11173.tif,Haryana,0.28604782,-0.15755382,-0.30734205,E:\Haryana_all_combined_tif_tiles\tile_11173.tif
tile_11174.tif,Haryana,0.27893162,-0.1607895,-0.30488116,E:\Haryana_all_combined_tif_tiles\tile_11174.tif
tile_11175.tif,Haryana,0.27346945,-0.15629357,-0.2984054,E:\Haryana_all_combined_tif_tiles\tile_11175.tif
tile_11176.tif,Haryana,0.27528173,-0.1543366,-0.29623514,E:\Haryana_all_combined_tif_tiles\tile_11176.tif
tile_11177.tif,Haryana,0.27368382,-0.15395293,-0.2930694,E:\Haryana_all_combined_tif_tiles\tile_11177.tif
tile_11178.tif,Haryana,0.29966706,-0.1714288,-0.31295118,E:\Haryana_all_combined_tif_tiles\tile_11178.tif
tile_11179.tif,Haryana,0.3270961,-0.18820287,-0.33713904,E:\Haryana_all_combined_tif_tiles\tile_11179.tif
tile_1118.tif,Haryana,0.17767876,-0.09039719,-0.19694255,E:\Haryana_all_combined_tif_tiles\tile_1118.tif
tile_11180.tif,Haryana,0.29972836,-0.17454663,-0.31719333,E:\Haryana_all_combined_tif_tiles\tile_11180.tif
tile_11181.tif,Haryana,0.29664898,-0.17208989,-0.3127544,E:\Haryana_all_combined_tif_tiles\tile_11181.tif
tile_11182.tif,Haryana,0.30630118,-0.17423448,-0.32158837,E:\Haryana_all_combined_tif_tiles\tile_11182.tif
tile_11183.tif,Haryana,0.3034418,-0.16584009,-0.31949586,E:\Haryana_all_combined_tif_tiles\tile_11183.tif
tile_11184.tif,Haryana,0.2944579,-0.16082123,-0.31275195,E:\Haryana_all_combined_tif_tiles\tile_11184.tif
tile_11185.tif,Haryana,0.2612463,-0.14280617,-0.2852896,E:\Haryana_all_combined_tif_tiles\tile_11185.tif
tile_11186.tif,Haryana,0.26635244,-0.1498108,-0.29020402,E:\Haryana_all_combined_tif_tiles\tile_11186.tif
tile_11187.tif,Haryana,0.29289123,-0.17398602,-0.31558236,E:\Haryana_all_combined_tif_tiles\tile_11187.tif
tile_11188.tif,Haryana,0.30129552,-0.17227262,-0.32157454,E:\Haryana_all_combined_tif_tiles\tile_11188.tif
tile_11189.tif,Haryana,0.31284493,-0.17347452,-0.32864723,E:\Haryana_all_combined_tif_tiles\tile_11189.tif
tile_1119.tif,Haryana,0.21109201,-0.11574497,-0.22944348,E:\Haryana_all_combined_tif_tiles\tile_1119.tif
tile_11190.tif,Haryana,0.3150751,-0.1724113,-0.32849765,E:\Haryana_all_combined_tif_tiles\tile_11190.tif
tile_11191.tif,Haryana,0.3068233,-0.16479903,-0.3214693,E:\Haryana_all_combined_tif_tiles\tile_11191.tif
tile_11192.tif,Haryana,0.30616418,-0.16731137,-0.320624,E:\Haryana_all_combined_tif_tiles\tile_11192.tif
tile_11193.tif,Haryana,0.3075145,-0.16670163,-0.32126504,E:\Haryana_all_combined_tif_tiles\tile_11193.tif
tile_11194.tif,Haryana,0.2963103,-0.15699092,-0.31049424,E:\Haryana_all_combined_tif_tiles\tile_11194.tif
tile_11195.tif,Haryana,0.28367376,-0.14986348,-0.29864478,E:\Haryana_all_combined_tif_tiles\tile_11195.tif
tile_11196.tif,Haryana,0.28402948,-0.15209787,-0.2991902,E:\Haryana_all_combined_tif_tiles\tile_11196.tif
tile_11197.tif,Haryana,0.2954143,-0.16334999,-0.31110606,E:\Haryana_all_combined_tif_tiles\tile_11197.tif
tile_11198.tif,Haryana,0.30177525,-0.17126873,-0.31934816,E:\Haryana_all_combined_tif_tiles\tile_11198.tif
tile_11199.tif,Haryana,0.3008552,-0.16795573,-0.31835294,E:\Haryana_all_combined_tif_tiles\tile_11199.tif
tile_1120.tif,Haryana,0.2752177,-0.14082113,-0.28395304,E:\Haryana_all_combined_tif_tiles\tile_1120.tif
tile_11200.tif,Haryana,0.29055458,-0.1571385,-0.31061137,E:\Haryana_all_combined_tif_tiles\tile_11200.tif
tile_11201.tif,Haryana,0.27497458,-0.15057722,-0.29727018,E:\Haryana_all_combined_tif_tiles\tile_11201.tif
tile_11202.tif,Haryana,0.27351964,-0.15013805,-0.29424214,E:\Haryana_all_combined_tif_tiles\tile_11202.tif
tile_11203.tif,Haryana,0.27351326,-0.14800276,-0.29430768,E:\Haryana_all_combined_tif_tiles\tile_11203.tif
tile_11204.tif,Haryana,0.26340285,-0.13622126,-0.28534782,E:\Haryana_all_combined_tif_tiles\tile_11204.tif
tile_11205.tif,Haryana,0.2499794,-0.124520585,-0.27369002,E:\Haryana_all_combined_tif_tiles\tile_11205.tif
tile_11206.tif,Haryana,0.23451394,-0.1168908,-0.25959992,E:\Haryana_all_combined_tif_tiles\tile_11206.tif
tile_11207.tif,Haryana,0.21711852,-0.10713176,-0.24110061,E:\Haryana_all_combined_tif_tiles\tile_11207.tif
tile_11208.tif,Haryana,0.4008094,-0.21580504,-0.39382213,E:\Haryana_all_combined_tif_tiles\tile_11208.tif
tile_11209.tif,Haryana,0.40130618,-0.21977445,-0.39720917,E:\Haryana_all_combined_tif_tiles\tile_11209.tif
tile_1121.tif,Haryana,0.33821958,-0.14352956,-0.3288117,E:\Haryana_all_combined_tif_tiles\tile_1121.tif
tile_11210.tif,Haryana,0.397071,-0.21563458,-0.39673015,E:\Haryana_all_combined_tif_tiles\tile_11210.tif
tile_11211.tif,Haryana,0.38640073,-0.20577079,-0.3897641,E:\Haryana_all_combined_tif_tiles\tile_11211.tif
tile_11212.tif,Haryana,0.38932538,-0.20704442,-0.390686,E:\Haryana_all_combined_tif_tiles\tile_11212.tif
tile_11213.tif,Haryana,0.39707935,-0.21362011,-0.39535058,E:\Haryana_all_combined_tif_tiles\tile_11213.tif
tile_11214.tif,Haryana,0.40071973,-0.21171427,-0.39552242,E:\Haryana_all_combined_tif_tiles\tile_11214.tif
tile_11215.tif,Haryana,0.37467536,-0.19579591,-0.37395138,E:\Haryana_all_combined_tif_tiles\tile_11215.tif
tile_11216.tif,Haryana,0.36920446,-0.19102836,-0.36931443,E:\Haryana_all_combined_tif_tiles\tile_11216.tif
tile_11217.tif,Haryana,0.378372,-0.19493659,-0.3763547,E:\Haryana_all_combined_tif_tiles\tile_11217.tif
tile_11218.tif,Haryana,0.37666968,-0.20146544,-0.37954685,E:\Haryana_all_combined_tif_tiles\tile_11218.tif
tile_11219.tif,Haryana,0.36502647,-0.20270711,-0.37270418,E:\Haryana_all_combined_tif_tiles\tile_11219.tif
tile_1122.tif,Haryana,0.36271286,-0.14363381,-0.3502067,E:\Haryana_all_combined_tif_tiles\tile_1122.tif
tile_11220.tif,Haryana,0.33714613,-0.19036427,-0.34866405,E:\Haryana_all_combined_tif_tiles\tile_11220.tif
tile_11221.tif,Haryana,0.3407636,-0.1910015,-0.35026038,E:\Haryana_all_combined_tif_tiles\tile_11221.tif
tile_11222.tif,Haryana,0.3404948,-0.1877704,-0.35006937,E:\Haryana_all_combined_tif_tiles\tile_11222.tif
tile_11223.tif,Haryana,0.3186323,-0.17652261,-0.33393377,E:\Haryana_all_combined_tif_tiles\tile_11223.tif
tile_11224.tif,Haryana,0.3174277,-0.17632219,-0.33528686,E:\Haryana_all_combined_tif_tiles\tile_11224.tif
tile_11225.tif,Haryana,0.31102246,-0.16925645,-0.33403707,E:\Haryana_all_combined_tif_tiles\tile_11225.tif
tile_11226.tif,Haryana,0.30740893,-0.15906489,-0.33204263,E:\Haryana_all_combined_tif_tiles\tile_11226.tif
tile_11227.tif,Haryana,0.3141103,-0.1467897,-0.32997996,E:\Haryana_all_combined_tif_tiles\tile_11227.tif
tile_11228.tif,Haryana,0.3017947,-0.14233494,-0.32013682,E:\Haryana_all_combined_tif_tiles\tile_11228.tif
tile_11229.tif,Haryana,0.27467316,-0.14018217,-0.30290514,E:\Haryana_all_combined_tif_tiles\tile_11229.tif
tile_1123.tif,Haryana,0.35324103,-0.13250965,-0.34874114,E:\Haryana_all_combined_tif_tiles\tile_1123.tif
tile_11230.tif,Haryana,0.25748593,-0.13396305,-0.28926885,E:\Haryana_all_combined_tif_tiles\tile_11230.tif
tile_11231.tif,Haryana,0.2824319,-0.15081301,-0.310272,E:\Haryana_all_combined_tif_tiles\tile_11231.tif
tile_11232.tif,Haryana,0.30533934,-0.1586121,-0.32749042,E:\Haryana_all_combined_tif_tiles\tile_11232.tif
tile_11233.tif,Haryana,0.30403554,-0.14859015,-0.32295233,E:\Haryana_all_combined_tif_tiles\tile_11233.tif
tile_11234.tif,Haryana,0.31474245,-0.15052563,-0.32813948,E:\Haryana_all_combined_tif_tiles\tile_11234.tif
tile_11235.tif,Haryana,0.31311157,-0.15162967,-0.32554373,E:\Haryana_all_combined_tif_tiles\tile_11235.tif
tile_11236.tif,Haryana,0.30799598,-0.1430491,-0.318568,E:\Haryana_all_combined_tif_tiles\tile_11236.tif
tile_11237.tif,Haryana,0.32387826,-0.14665613,-0.33318898,E:\Haryana_all_combined_tif_tiles\tile_11237.tif
tile_11238.tif,Haryana,0.33409226,-0.1565034,-0.34492546,E:\Haryana_all_combined_tif_tiles\tile_11238.tif
tile_11239.tif,Haryana,0.3310918,-0.16120204,-0.34098256,E:\Haryana_all_combined_tif_tiles\tile_11239.tif
tile_1124.tif,Haryana,0.35119894,-0.13201663,-0.35082078,E:\Haryana_all_combined_tif_tiles\tile_1124.tif
tile_11240.tif,Haryana,0.32640725,-0.16247568,-0.33461744,E:\Haryana_all_combined_tif_tiles\tile_11240.tif
tile_11241.tif,Haryana,0.31664172,-0.1539299,-0.32775754,E:\Haryana_all_combined_tif_tiles\tile_11241.tif
tile_11242.tif,Haryana,0.31123906,-0.14965068,-0.3257222,E:\Haryana_all_combined_tif_tiles\tile_11242.tif
tile_11243.tif,Haryana,0.3106989,-0.15249693,-0.3262103,E:\Haryana_all_combined_tif_tiles\tile_11243.tif
tile_11244.tif,Haryana,0.3149401,-0.1607646,-0.32833785,E:\Haryana_all_combined_tif_tiles\tile_11244.tif
tile_11245.tif,Haryana,0.32232815,-0.16796371,-0.3340431,E:\Haryana_all_combined_tif_tiles\tile_11245.tif
tile_11246.tif,Haryana,0.30156195,-0.15578195,-0.32256126,E:\Haryana_all_combined_tif_tiles\tile_11246.tif
tile_11247.tif,Haryana,0.2895288,-0.15314755,-0.3158995,E:\Haryana_all_combined_tif_tiles\tile_11247.tif
tile_11248.tif,Haryana,0.2892329,-0.15832762,-0.31577533,E:\Haryana_all_combined_tif_tiles\tile_11248.tif
tile_11249.tif,Haryana,0.28102964,-0.1520144,-0.31099984,E:\Haryana_all_combined_tif_tiles\tile_11249.tif
tile_1125.tif,Haryana,0.35547704,-0.13464299,-0.3541464,E:\Haryana_all_combined_tif_tiles\tile_1125.tif
tile_11250.tif,Haryana,0.28157863,-0.15269077,-0.3123427,E:\Haryana_all_combined_tif_tiles\tile_11250.tif
tile_11251.tif,Haryana,0.2736765,-0.15255725,-0.30448905,E:\Haryana_all_combined_tif_tiles\tile_11251.tif
tile_11252.tif,Haryana,0.27505293,-0.1553372,-0.30601162,E:\Haryana_all_combined_tif_tiles\tile_11252.tif
tile_11253.tif,Haryana,0.27413648,-0.15434733,-0.3063446,E:\Haryana_all_combined_tif_tiles\tile_11253.tif
tile_11254.tif,Haryana,0.25730443,-0.13901758,-0.29017827,E:\Haryana_all_combined_tif_tiles\tile_11254.tif
tile_11255.tif,Haryana,0.25731033,-0.13242884,-0.28679478,E:\Haryana_all_combined_tif_tiles\tile_11255.tif
tile_11256.tif,Haryana,0.27274862,-0.13233337,-0.29592612,E:\Haryana_all_combined_tif_tiles\tile_11256.tif
tile_11257.tif,Haryana,0.2535642,-0.12576121,-0.27811056,E:\Haryana_all_combined_tif_tiles\tile_11257.tif
tile_11258.tif,Haryana,0.18195137,-0.100443184,-0.21629822,E:\Haryana_all_combined_tif_tiles\tile_11258.tif
tile_11259.tif,Haryana,0.15010974,-0.086631656,-0.18551815,E:\Haryana_all_combined_tif_tiles\tile_11259.tif
tile_1126.tif,Haryana,0.36384428,-0.13649327,-0.35961816,E:\Haryana_all_combined_tif_tiles\tile_1126.tif
tile_11260.tif,Haryana,0.19694391,-0.11133574,-0.22865576,E:\Haryana_all_combined_tif_tiles\tile_11260.tif
tile_11261.tif,Haryana,0.28065515,-0.1468752,-0.29677305,E:\Haryana_all_combined_tif_tiles\tile_11261.tif
tile_11262.tif,Haryana,0.30514073,-0.15809284,-0.31194732,E:\Haryana_all_combined_tif_tiles\tile_11262.tif
tile_11263.tif,Haryana,0.28811064,-0.15816352,-0.30403468,E:\Haryana_all_combined_tif_tiles\tile_11263.tif
tile_11264.tif,Haryana,0.29593718,-0.1639505,-0.31458795,E:\Haryana_all_combined_tif_tiles\tile_11264.tif
tile_11265.tif,Haryana,0.28968483,-0.16079545,-0.30910194,E:\Haryana_all_combined_tif_tiles\tile_11265.tif
tile_11266.tif,Haryana,0.28218737,-0.16064075,-0.30135986,E:\Haryana_all_combined_tif_tiles\tile_11266.tif
tile_11267.tif,Haryana,0.29410538,-0.17008686,-0.30995739,E:\Haryana_all_combined_tif_tiles\tile_11267.tif
tile_11268.tif,Haryana,0.29267436,-0.16754946,-0.3073859,E:\Haryana_all_combined_tif_tiles\tile_11268.tif
tile_11269.tif,Haryana,0.30276972,-0.1747756,-0.31503385,E:\Haryana_all_combined_tif_tiles\tile_11269.tif
tile_1127.tif,Haryana,0.38003296,-0.14806683,-0.37263888,E:\Haryana_all_combined_tif_tiles\tile_1127.tif
tile_11270.tif,Haryana,0.32601917,-0.19100788,-0.33744735,E:\Haryana_all_combined_tif_tiles\tile_11270.tif
tile_11271.tif,Haryana,0.31400096,-0.17998742,-0.32965004,E:\Haryana_all_combined_tif_tiles\tile_11271.tif
tile_11272.tif,Haryana,0.3099466,-0.17460756,-0.32473788,E:\Haryana_all_combined_tif_tiles\tile_11272.tif
tile_11273.tif,Haryana,0.30166802,-0.16722006,-0.31666875,E:\Haryana_all_combined_tif_tiles\tile_11273.tif
tile_11274.tif,Haryana,0.30052087,-0.16327138,-0.3147864,E:\Haryana_all_combined_tif_tiles\tile_11274.tif
tile_11275.tif,Haryana,0.30226204,-0.16719112,-0.32012475,E:\Haryana_all_combined_tif_tiles\tile_11275.tif
tile_11276.tif,Haryana,0.28315222,-0.15454529,-0.30618468,E:\Haryana_all_combined_tif_tiles\tile_11276.tif
tile_11277.tif,Haryana,0.28845516,-0.16237369,-0.30971295,E:\Haryana_all_combined_tif_tiles\tile_11277.tif
tile_11278.tif,Haryana,0.2918976,-0.17450657,-0.31451207,E:\Haryana_all_combined_tif_tiles\tile_11278.tif
tile_11279.tif,Haryana,0.29863355,-0.17094903,-0.31857908,E:\Haryana_all_combined_tif_tiles\tile_11279.tif
tile_1128.tif,Haryana,0.4030128,-0.15592995,-0.38993666,E:\Haryana_all_combined_tif_tiles\tile_1128.tif
tile_11280.tif,Haryana,0.30643982,-0.16743778,-0.32240248,E:\Haryana_all_combined_tif_tiles\tile_11280.tif
tile_11281.tif,Haryana,0.27808413,-0.15387756,-0.29570627,E:\Haryana_all_combined_tif_tiles\tile_11281.tif
tile_11282.tif,Haryana,0.26832557,-0.14559238,-0.2881347,E:\Haryana_all_combined_tif_tiles\tile_11282.tif
tile_11283.tif,Haryana,0.29589096,-0.16037747,-0.31117895,E:\Haryana_all_combined_tif_tiles\tile_11283.tif
tile_11284.tif,Haryana,0.30975056,-0.16965741,-0.3218947,E:\Haryana_all_combined_tif_tiles\tile_11284.tif
tile_11285.tif,Haryana,0.31194842,-0.17293648,-0.32349312,E:\Haryana_all_combined_tif_tiles\tile_11285.tif
tile_11286.tif,Haryana,0.31766433,-0.17810431,-0.32654542,E:\Haryana_all_combined_tif_tiles\tile_11286.tif
tile_11287.tif,Haryana,0.30746078,-0.17429115,-0.3199737,E:\Haryana_all_combined_tif_tiles\tile_11287.tif
tile_11288.tif,Haryana,0.3015142,-0.17490277,-0.31684652,E:\Haryana_all_combined_tif_tiles\tile_11288.tif
tile_11289.tif,Haryana,0.30764654,-0.17858647,-0.3231964,E:\Haryana_all_combined_tif_tiles\tile_11289.tif
tile_1129.tif,Haryana,0.4064244,-0.15986031,-0.39255068,E:\Haryana_all_combined_tif_tiles\tile_1129.tif
tile_11290.tif,Haryana,0.29433846,-0.16819063,-0.31389362,E:\Haryana_all_combined_tif_tiles\tile_11290.tif
tile_11291.tif,Haryana,0.27153742,-0.14979643,-0.29651427,E:\Haryana_all_combined_tif_tiles\tile_11291.tif
tile_11292.tif,Haryana,0.26431376,-0.14778227,-0.2911783,E:\Haryana_all_combined_tif_tiles\tile_11292.tif
tile_11293.tif,Haryana,0.27399725,-0.15356326,-0.29759136,E:\Haryana_all_combined_tif_tiles\tile_11293.tif
tile_11294.tif,Haryana,0.2654972,-0.14923666,-0.29087675,E:\Haryana_all_combined_tif_tiles\tile_11294.tif
tile_11295.tif,Haryana,0.24965093,-0.13699684,-0.27681234,E:\Haryana_all_combined_tif_tiles\tile_11295.tif
tile_11296.tif,Haryana,0.23937562,-0.11834218,-0.26485384,E:\Haryana_all_combined_tif_tiles\tile_11296.tif
tile_11297.tif,Haryana,0.22286361,-0.10786822,-0.24780846,E:\Haryana_all_combined_tif_tiles\tile_11297.tif
tile_11298.tif,Haryana,0.21761003,-0.109715775,-0.24008405,E:\Haryana_all_combined_tif_tiles\tile_11298.tif
tile_11299.tif,Haryana,0.39918214,-0.21114753,-0.39466053,E:\Haryana_all_combined_tif_tiles\tile_11299.tif
tile_1130.tif,Haryana,0.36813045,-0.16520241,-0.36580035,E:\Haryana_all_combined_tif_tiles\tile_1130.tif
tile_11300.tif,Haryana,0.39242542,-0.20692301,-0.39022845,E:\Haryana_all_combined_tif_tiles\tile_11300.tif
tile_11301.tif,Haryana,0.3834507,-0.19845851,-0.38365412,E:\Haryana_all_combined_tif_tiles\tile_11301.tif
tile_11302.tif,Haryana,0.37299132,-0.18739799,-0.37558818,E:\Haryana_all_combined_tif_tiles\tile_11302.tif
tile_11303.tif,Haryana,0.37567857,-0.19165047,-0.37714967,E:\Haryana_all_combined_tif_tiles\tile_11303.tif
tile_11304.tif,Haryana,0.39321733,-0.20756528,-0.3879561,E:\Haryana_all_combined_tif_tiles\tile_11304.tif
tile_11305.tif,Haryana,0.38870063,-0.20314772,-0.38300866,E:\Haryana_all_combined_tif_tiles\tile_11305.tif
tile_11306.tif,Haryana,0.38277853,-0.19877464,-0.3792262,E:\Haryana_all_combined_tif_tiles\tile_11306.tif
tile_11307.tif,Haryana,0.38799497,-0.20029418,-0.38432574,E:\Haryana_all_combined_tif_tiles\tile_11307.tif
tile_11308.tif,Haryana,0.3796347,-0.19685218,-0.37789923,E:\Haryana_all_combined_tif_tiles\tile_11308.tif
tile_11309.tif,Haryana,0.3695383,-0.1991529,-0.37407738,E:\Haryana_all_combined_tif_tiles\tile_11309.tif
tile_1131.tif,Haryana,0.35987967,-0.16785765,-0.35971346,E:\Haryana_all_combined_tif_tiles\tile_1131.tif
tile_11310.tif,Haryana,0.35824186,-0.2011604,-0.36969152,E:\Haryana_all_combined_tif_tiles\tile_11310.tif
tile_11311.tif,Haryana,0.34565604,-0.19637595,-0.35804695,E:\Haryana_all_combined_tif_tiles\tile_11311.tif
tile_11312.tif,Haryana,0.34022498,-0.19316748,-0.35163313,E:\Haryana_all_combined_tif_tiles\tile_11312.tif
tile_11313.tif,Haryana,0.32497567,-0.18225993,-0.33904508,E:\Haryana_all_combined_tif_tiles\tile_11313.tif
tile_11314.tif,Haryana,0.29828328,-0.1654351,-0.31984276,E:\Haryana_all_combined_tif_tiles\tile_11314.tif
tile_11315.tif,Haryana,0.30131775,-0.16435887,-0.3239135,E:\Haryana_all_combined_tif_tiles\tile_11315.tif
tile_11316.tif,Haryana,0.29685986,-0.15985547,-0.32012808,E:\Haryana_all_combined_tif_tiles\tile_11316.tif
tile_11317.tif,Haryana,0.28506696,-0.14981589,-0.31175828,E:\Haryana_all_combined_tif_tiles\tile_11317.tif
tile_11318.tif,Haryana,0.2942366,-0.14644718,-0.31756517,E:\Haryana_all_combined_tif_tiles\tile_11318.tif
tile_11319.tif,Haryana,0.28498888,-0.14533533,-0.31235492,E:\Haryana_all_combined_tif_tiles\tile_11319.tif
tile_1132.tif,Haryana,0.39508122,-0.17305815,-0.3852706,E:\Haryana_all_combined_tif_tiles\tile_1132.tif
tile_11320.tif,Haryana,0.26998276,-0.1430112,-0.3025755,E:\Haryana_all_combined_tif_tiles\tile_11320.tif
tile_11321.tif,Haryana,0.2608306,-0.13432202,-0.2918617,E:\Haryana_all_combined_tif_tiles\tile_11321.tif
tile_11322.tif,Haryana,0.26032254,-0.14042625,-0.291249,E:\Haryana_all_combined_tif_tiles\tile_11322.tif
tile_11323.tif,Haryana,0.27314585,-0.14475921,-0.30128145,E:\Haryana_all_combined_tif_tiles\tile_11323.tif
tile_11324.tif,Haryana,0.29717404,-0.14353107,-0.31588098,E:\Haryana_all_combined_tif_tiles\tile_11324.tif
tile_11325.tif,Haryana,0.31856793,-0.15671644,-0.33105195,E:\Haryana_all_combined_tif_tiles\tile_11325.tif
tile_11326.tif,Haryana,0.3285387,-0.16216275,-0.33940643,E:\Haryana_all_combined_tif_tiles\tile_11326.tif
